iter	Logloss
1500	0.02886104462
1501	0.02886088216
1502	0.02886074732
1503	0.02886073739
1504	0.02886069245
1505	0.02886064031
1506	0.02886045181
1507	0.02886026458
1508	0.0288601447
1509	0.02886010963
1510	0.02886002053
1511	0.02885989058
1512	0.02885988839
1513	0.02885979496
1514	0.02885969135
1515	0.0288596553
1516	0.02885954288
1517	0.02885913338
1518	0.02885893593
1519	0.02885887837
1520	0.02885883852
1521	0.02885883154
1522	0.02885882401
1523	0.02885875017
1524	0.0288587045
1525	0.02885864825
1526	0.02885853112
1527	0.02885819001
1528	0.0288580975
1529	0.02885798388
1530	0.02885797184
1531	0.02885796549
1532	0.02885795367
1533	0.0288579449
1534	0.02885779681
1535	0.02885779394
1536	0.02885775957
1537	0.02885772597
1538	0.02885768065
1539	0.02885732845
1540	0.02884569407
1541	0.02878686144
1542	0.02876667898
1543	0.02876650245
1544	0.02876617546
1545	0.02876614135
1546	0.02876607401
1547	0.02876569238
1548	0.02876563355
1549	0.02876551842
1550	0.02876489074
1551	0.02876479827
1552	0.02876396786
1553	0.02874039749
1554	0.0287161924
1555	0.02871582907
1556	0.02871513188
1557	0.02871507274
1558	0.02871505342
1559	0.02871498336
1560	0.02871465827
1561	0.02871454715
1562	0.0287133474
1563	0.02866562279
1564	0.02866174635
1565	0.02864429859
1566	0.02864428084
1567	0.02864421363
1568	0.02864418034
1569	0.02864414723
1570	0.02862936538
1571	0.02862935756
1572	0.02862206865
1573	0.02859800703
1574	0.02859733738
1575	0.02859728304
1576	0.02859724807
1577	0.02859664923
1578	0.0285965305
1579	0.02859566681
1580	0.02859564441
1581	0.02859563481
1582	0.02859561593
1583	0.02859561446
1584	0.02859535568
1585	0.02859522331
1586	0.02859495542
1587	0.02859494273
1588	0.02859493735
1589	0.02859470032
1590	0.02859221427
1591	0.02859200711
1592	0.02859190452
1593	0.02859170069
1594	0.02859164725
1595	0.02859155841
1596	0.0285914147
1597	0.02859133559
1598	0.0285912658
1599	0.02859119755
1600	0.02859103779
1601	0.02859096696
1602	0.02858995713
1603	0.02858982401
1604	0.02858957645
1605	0.02858957101
1606	0.0285894332
1607	0.02858798034
1608	0.02858798034
1609	0.02858795602
1610	0.02857958936
1611	0.02848478527
1612	0.0284725531
1613	0.02847247264
1614	0.02847235507
1615	0.02847231736
1616	0.02847231615
1617	0.02847228831
1618	0.02847227345
1619	0.0284722467
1620	0.02847218886
1621	0.02847211767
1622	0.02847201785
1623	0.02847200661
1624	0.02847195044
1625	0.02847191166
1626	0.02847185567
1627	0.02847181978
1628	0.02847180601
1629	0.02847179789
1630	0.0284715699
1631	0.02847135953
1632	0.02847114425
1633	0.02847111739
1634	0.02847106132
1635	0.02847105503
1636	0.02847098821
1637	0.0284707655
1638	0.02847074716
1639	0.02847073458
1640	0.0284707071
1641	0.02846936335
1642	0.02846934685
1643	0.02846912314
1644	0.02846888225
1645	0.02846831847
1646	0.02846496478
1647	0.02846480283
1648	0.02846461986
1649	0.02846459226
1650	0.02846454422
1651	0.02846453649
1652	0.02846439923
1653	0.02845750442
1654	0.02845732929
1655	0.0284572958
1656	0.02845719301
1657	0.02845294427
1658	0.02845272055
1659	0.02844749436
1660	0.02843688266
1661	0.02843683177
1662	0.02843608207
1663	0.02843340099
1664	0.02843279833
1665	0.02843279702
1666	0.02843271092
1667	0.02843267282
1668	0.02843250604
1669	0.02842712056
1670	0.02840377576
1671	0.02840367436
1672	0.0284035889
1673	0.02840354114
1674	0.02840339222
1675	0.02840332808
1676	0.0284031838
1677	0.02840276608
1678	0.02840276227
1679	0.02840257816
1680	0.02840251843
1681	0.02840238782
1682	0.02840231622
1683	0.02840230853
1684	0.02840222628
1685	0.02840222228
1686	0.02840214315
1687	0.02840189672
1688	0.02840189177
1689	0.02840188541
1690	0.02840151181
1691	0.02840143106
1692	0.02840140672
1693	0.02840087481
1694	0.02840083707
1695	0.02840078616
1696	0.02840052559
1697	0.02840052022
1698	0.02840044463
1699	0.02840043841
1700	0.02840043323
1701	0.02840028434
1702	0.02840016411
1703	0.02840015746
1704	0.02840014537
1705	0.02840011279
1706	0.02840006855
1707	0.02839992669
1708	0.0283999231
1709	0.02839989344
1710	0.02839954575
1711	0.0283995309
1712	0.02839948798
1713	0.02839940161
1714	0.02839939279
1715	0.02839933535
1716	0.02839932143
1717	0.02839932066
1718	0.02839931241
1719	0.02839930664
1720	0.02839928206
1721	0.02839918807
1722	0.0283991823
1723	0.02839914188
1724	0.02839909019
1725	0.02839891373
1726	0.02839891234
1727	0.02839889315
1728	0.0283987142
1729	0.02839867393
1730	0.02839859185
1731	0.02839857617
1732	0.02839851956
1733	0.02839846228
1734	0.02839845901
1735	0.02839840786
1736	0.02839727113
1737	0.0283971956
1738	0.02839684232
1739	0.02832886784
1740	0.02824390703
1741	0.02824389175
1742	0.02824371364
1743	0.02824369658
1744	0.02824365312
1745	0.02824364231
1746	0.02824266233
1747	0.02824260608
1748	0.02824255055
1749	0.02824253249
1750	0.02822719446
1751	0.0282270233
1752	0.02822695011
1753	0.02822691418
1754	0.02821663688
1755	0.02821658145
1756	0.02821656119
1757	0.02821590394
1758	0.02821571564
1759	0.02821568837
1760	0.02821567673
1761	0.02821564371
1762	0.0282156325
1763	0.02821559588
1764	0.02821549236
1765	0.02821547449
1766	0.02821546696
1767	0.02821545096
1768	0.02821544081
1769	0.0282153706
1770	0.02821532626
1771	0.02821531865
1772	0.02818005461
1773	0.0281800054
1774	0.02817981652
1775	0.02817961301
1776	0.02817921237
1777	0.02817907418
1778	0.02817906681
1779	0.0281790375
1780	0.0281788483
1781	0.0281787756
1782	0.02817876182
1783	0.0281787481
1784	0.0281765861
1785	0.02817656588
1786	0.02817646812
1787	0.02817639179
1788	0.02817631684
1789	0.02817629671
1790	0.02817595975
1791	0.02817594748
1792	0.02817593298
1793	0.02817592365
1794	0.02817532783
1795	0.02817525248
1796	0.02817510414
1797	0.02817504459
1798	0.02817244205
1799	0.02817094759
1800	0.02817074391
1801	0.02817012636
1802	0.02816883905
1803	0.02816876123
1804	0.02816812951
1805	0.02816793728
1806	0.02816410951
1807	0.02816346181
1808	0.02816324189
1809	0.02816324043
1810	0.02816317813
1811	0.02816297805
1812	0.02815729617
1813	0.02814134633
1814	0.02813721544
1815	0.02813716637
1816	0.02813703821
1817	0.02811132496
1818	0.02811093502
1819	0.02811068823
1820	0.02811053223
1821	0.02811045589
1822	0.0281103055
1823	0.02811005464
1824	0.02810995407
1825	0.02810939191
1826	0.02810934368
1827	0.02810397743
1828	0.02810394963
1829	0.02810369069
1830	0.02810366185
1831	0.02807029528
1832	0.02807018219
1833	0.02806998305
1834	0.02806989458
1835	0.02806983548
1836	0.02804865025
1837	0.02804818837
1838	0.02804807601
1839	0.0280480596
1840	0.02804805893
1841	0.02804790923
1842	0.0280475825
1843	0.02804748197
1844	0.02804744139
1845	0.02804740297
1846	0.02804740021
1847	0.02804733872
1848	0.02804609397
1849	0.02804608871
1850	0.02804579785
1851	0.02804579149
1852	0.02804575099
1853	0.02804570671
1854	0.02804566833
1855	0.02804562066
1856	0.02804559778
1857	0.02804550515
1858	0.02804529376
1859	0.02804515197
1860	0.02804510786
1861	0.02802325197
1862	0.02802262923
1863	0.02802248114
1864	0.02802219157
1865	0.02802131771
1866	0.02801290338
1867	0.02801282662
1868	0.02800464078
1869	0.02800413617
1870	0.02800409018
1871	0.02800053173
1872	0.02800042497
1873	0.02800042401
1874	0.02797869425
1875	0.02797861596
1876	0.02797852602
1877	0.02797852226
1878	0.02797178618
1879	0.0279715072
1880	0.0279714826
1881	0.02797132332
1882	0.02797122859
1883	0.02797115188
1884	0.02797056483
1885	0.02797024566
1886	0.02797017076
1887	0.02797013402
1888	0.02797006154
1889	0.02797002599
1890	0.02796954188
1891	0.02794581371
1892	0.02789993624
1893	0.02786870266
1894	0.02786867774
1895	0.0278405224
1896	0.02783188294
1897	0.02783176543
1898	0.02783139674
1899	0.02781632204
1900	0.02780004805
1901	0.02779469594
1902	0.02779444381
1903	0.02779416904
1904	0.02779378083
1905	0.02779188847
1906	0.02779185945
1907	0.02779178681
1908	0.02779155376
1909	0.02779115292
1910	0.02779107165
1911	0.0277909931
1912	0.0277908908
1913	0.02779073008
1914	0.0277905862
1915	0.02779046454
1916	0.02779038108
1917	0.027790376
1918	0.0277903664
1919	0.02779032641
1920	0.0277902994
1921	0.02779003146
1922	0.02778993483
1923	0.02778989282
1924	0.02778969714
1925	0.02778965732
1926	0.02778959513
1927	0.0277895438
1928	0.02778948136
1929	0.02778946048
1930	0.02778899322
1931	0.02778896186
1932	0.0277889201
1933	0.02778891238
1934	0.0277887904
1935	0.02778866542
1936	0.02778853832
1937	0.02778846937
1938	0.02778282509
1939	0.02777700512
1940	0.0277752012
1941	0.02777515142
1942	0.02777475778
1943	0.02777404967
1944	0.02777365281
1945	0.02777359752
1946	0.02777340188
1947	0.02777329828
1948	0.02777303331
1949	0.0277729916
1950	0.02777295028
1951	0.02777288414
1952	0.02777263874
1953	0.02777262085
1954	0.02777259818
1955	0.02777253694
1956	0.02777252211
1957	0.02777246373
1958	0.02776763669
1959	0.02776740053
1960	0.02776739755
1961	0.02776731875
1962	0.02776729463
1963	0.02776708484
1964	0.0277670616
1965	0.02776693886
1966	0.02776555024
1967	0.02776551744
1968	0.02776546474
1969	0.02776545451
1970	0.02776543991
1971	0.02776539926
1972	0.02776536663
1973	0.02776532957
1974	0.02776525776
1975	0.02776512807
1976	0.02776511182
1977	0.02776488665
1978	0.02776482393
1979	0.02776476821
1980	0.02776464892
1981	0.02776454336
1982	0.02776452187
1983	0.02776449193
1984	0.02776444525
1985	0.02776441032
1986	0.02776440383
1987	0.02776439288
1988	0.02776431485
1989	0.0277641763
1990	0.02776417368
1991	0.02776403152
1992	0.02776398166
1993	0.02776397366
1994	0.02776372239
1995	0.02776370335
1996	0.02776366707
1997	0.02776365732
1998	0.02776359332
1999	0.02776319293
2000	0.02776301297
2001	0.02776296459
2002	0.02776296459
2003	0.02776170426
2004	0.02776154863
2005	0.02776154805
2006	0.02776152755
2007	0.02776149825
2008	0.0277614807
2009	0.0277614439
2010	0.02776141753
2011	0.02776133684
2012	0.02776120386
2013	0.02776114099
2014	0.02776107641
2015	0.02776102881
2016	0.02776102275
2017	0.02776096342
2018	0.02776079575
2019	0.02775887236
2020	0.02775885063
2021	0.02775832888
2022	0.02775831307
2023	0.02775821701
2024	0.02775821637
2025	0.02775821637
2026	0.02775821527
2027	0.02775751635
2028	0.02775748172
2029	0.02775745277
2030	0.02775742174
2031	0.0277573389
2032	0.02775723146
2033	0.02775721221
2034	0.02775714873
2035	0.02775711673
2036	0.02775711584
2037	0.02775643677
2038	0.02775622428
2039	0.02775601874
2040	0.02775589424
2041	0.02775583995
2042	0.02775582204
2043	0.02775566484
2044	0.02775563871
2045	0.0277555585
2046	0.02775541591
2047	0.02775541097
2048	0.02775539552
2049	0.02775539507
2050	0.0277549503
2051	0.02774984539
2052	0.02774923367
2053	0.02774922507
2054	0.02774757343
2055	0.02774743359
2056	0.02774705749
2057	0.02774704212
2058	0.02774695603
2059	0.02774695495
2060	0.0277464863
2061	0.02774622321
2062	0.02774604557
2063	0.02774603349
2064	0.02774602703
2065	0.02774601927
2066	0.02774596867
2067	0.0277459642
2068	0.02774594928
2069	0.02774592295
2070	0.02774569943
2071	0.02774485403
2072	0.02774447049
2073	0.02774445403
2074	0.02774431971
2075	0.02774422974
2076	0.02774422516
2077	0.02774422317
2078	0.02774313291
2079	0.02774312793
2080	0.02774312453
2081	0.02774293805
2082	0.02774287956
2083	0.02774283527
2084	0.02774280874
2085	0.02774278893
2086	0.02774072777
2087	0.02774069539
2088	0.02774067618
2089	0.0277406749
2090	0.0277405519
2091	0.02774047648
2092	0.02774037161
2093	0.027740359
2094	0.02774033974
2095	0.02774033914
2096	0.02774028524
2097	0.02774023567
2098	0.02774004126
2099	0.02773639852
2100	0.0277318631
2101	0.02773185134
2102	0.0277317942
2103	0.02773178942
2104	0.02773170952
2105	0.02773170181
2106	0.0277316386
2107	0.02773143996
2108	0.02773140103
2109	0.02773126075
2110	0.02773122681
2111	0.02773089838
2112	0.02773079209
2113	0.02773072105
2114	0.02773055202
2115	0.02773037599
2116	0.0277303689
2117	0.02772945516
2118	0.02772945071
2119	0.027729188
2120	0.02772898659
2121	0.02772898276
2122	0.02772884699
2123	0.02772884081
2124	0.02772876006
2125	0.02772844977
2126	0.02772843488
2127	0.02772842668
2128	0.02772836299
2129	0.02772832565
2130	0.02772823784
2131	0.0277127975
2132	0.02771270505
2133	0.02771267193
2134	0.02771266575
2135	0.02771266112
2136	0.02771264122
2137	0.02771262759
2138	0.02771260103
2139	0.02771256711
2140	0.02771252285
2141	0.02771250006
2142	0.02771250006
2143	0.02771248437
2144	0.02771236388
2145	0.02771234862
2146	0.02771226939
2147	0.02771215501
2148	0.02771214238
2149	0.02771157433
2150	0.02771153786
2151	0.02771139674
2152	0.02771138766
2153	0.02771129812
2154	0.02771129577
2155	0.02771129455
2156	0.02771124178
2157	0.02771122863
2158	0.0277111931
2159	0.02771117559
2160	0.02771108896
2161	0.02771108083
2162	0.02771107632
2163	0.02771102109
2164	0.02771100955
2165	0.02771053744
2166	0.02771043119
2167	0.02771015818
2168	0.02771008574
2169	0.02770970525
2170	0.02770953128
2171	0.02770949196
2172	0.02770918545
2173	0.02770911162
2174	0.02770882465
2175	0.02770861865
2176	0.02770860188
2177	0.0277082808
2178	0.02770796583
2179	0.02770779834
2180	0.02770750686
2181	0.02770744562
2182	0.02770707833
2183	0.02770661878
2184	0.02770661534
2185	0.02770606897
2186	0.02770590354
2187	0.02770587131
2188	0.0276883358
2189	0.02768824219
2190	0.02768823424
2191	0.02768820484
2192	0.02768264592
2193	0.02768236155
2194	0.02768178804
2195	0.027680761
2196	0.02768038728
2197	0.02768038216
2198	0.02767922051
2199	0.02767885491
2200	0.02767877921
2201	0.02767874198
2202	0.02767832349
2203	0.02767824314
2204	0.02767788785
2205	0.02767726759
2206	0.02767607742
2207	0.02767604268
2208	0.02767603492
2209	0.02767594197
2210	0.02767592316
2211	0.02767590221
2212	0.02767590026
2213	0.02767589194
2214	0.02767562281
2215	0.02767548029
2216	0.0276753564
2217	0.02767488321
2218	0.02767456035
2219	0.02767373733
2220	0.02767352564
2221	0.02767352564
2222	0.02767351283
2223	0.02767344994
2224	0.02767344887
2225	0.02767305486
2226	0.02766835252
2227	0.02766503971
2228	0.02766497114
2229	0.02766493133
2230	0.02766451664
2231	0.02766441805
2232	0.02766439251
2233	0.02766431493
2234	0.02766411274
2235	0.02766119808
2236	0.02764410846
2237	0.02764294545
2238	0.02764292822
2239	0.0276429109
2240	0.02762742899
2241	0.02762741559
2242	0.02762738265
2243	0.02762736117
2244	0.02762732969
2245	0.02762717991
2246	0.02762684225
2247	0.02762657377
2248	0.0276265489
2249	0.02762645131
2250	0.02762634626
2251	0.02762612224
2252	0.02762592663
2253	0.027625827
2254	0.02762572059
2255	0.02761767255
2256	0.02761743658
2257	0.02761742252
2258	0.02761738791
2259	0.02761682131
2260	0.02761675892
2261	0.02761670664
2262	0.0276166426
2263	0.02761660966
2264	0.02761659586
2265	0.02761656366
2266	0.02761655568
2267	0.02761651577
2268	0.02761649756
2269	0.02761634848
2270	0.02761634848
2271	0.02761605317
2272	0.02761591703
2273	0.02761578767
2274	0.02761573216
2275	0.02761567073
2276	0.02761564575
2277	0.02761562032
2278	0.02761542298
2279	0.0276153816
2280	0.02761536904
2281	0.02761533679
2282	0.02761527024
2283	0.02761523685
2284	0.02761519996
2285	0.02761518511
2286	0.02760704113
2287	0.0275721978
2288	0.02757192154
2289	0.02757190575
2290	0.02757166451
2291	0.02757160833
2292	0.02757155342
2293	0.02757124326
2294	0.02757124176
2295	0.02757119384
2296	0.02757118201
2297	0.02757113498
2298	0.02757094031
2299	0.0275709293
2300	0.02757082035
2301	0.02757065113
2302	0.02756978074
2303	0.02756869175
2304	0.02756601431
2305	0.02755126539
2306	0.0275512347
2307	0.02755099366
2308	0.0275242776
2309	0.02752401215
2310	0.02752396379
2311	0.02752354545
2312	0.02752323679
2313	0.02752322559
2314	0.02752315183
2315	0.02752291956
2316	0.02752277584
2317	0.02752275456
2318	0.02752135852
2319	0.02752132176
2320	0.02751968184
2321	0.02751068101
2322	0.0275102281
2323	0.02749047339
2324	0.02749013728
2325	0.02748618303
2326	0.02748603695
2327	0.02748581299
2328	0.02748548315
2329	0.02748545786
2330	0.02748526143
2331	0.02748499672
2332	0.02748495595
2333	0.02748491589
2334	0.02748468898
2335	0.02748454472
2336	0.02748382142
2337	0.02748371888
2338	0.02748369357
2339	0.02748368098
2340	0.02748363091
2341	0.02748343583
2342	0.02748320189
2343	0.02748311122
2344	0.02748288909
2345	0.02748246088
2346	0.02747876066
2347	0.02747876066
2348	0.02747656528
2349	0.02747622759
2350	0.02747622759
2351	0.02747570731
2352	0.0274734405
2353	0.02740456151
2354	0.0273878317
2355	0.02738142073
2356	0.02738139059
2357	0.02738133128
2358	0.02738127348
2359	0.02738121714
2360	0.02738100171
2361	0.02738099738
2362	0.02738097254
2363	0.02738091156
2364	0.02738081546
2365	0.02738076948
2366	0.02738059548
2367	0.02738059292
2368	0.02738026603
2369	0.02738012091
2370	0.02737988263
2371	0.02737977531
2372	0.02737973798
2373	0.02737951263
2374	0.02737940997
2375	0.02737937081
2376	0.02737843582
2377	0.02737843467
2378	0.02736777456
2379	0.02736631337
2380	0.02736534652
2381	0.02736502513
2382	0.02736485622
2383	0.02736226123
2384	0.02736197989
2385	0.02736197655
2386	0.02736032033
2387	0.02736029128
2388	0.0273548039
2389	0.02735229594
2390	0.0273522359
2391	0.02735191131
2392	0.02734929692
2393	0.02734862059
2394	0.02734850234
2395	0.02734840137
2396	0.02734674681
2397	0.02734670321
2398	0.02734658573
2399	0.0273459839
2400	0.02734598123
2401	0.02734596727
2402	0.02734354543
2403	0.02734340942
2404	0.02734276372
2405	0.02734152594
2406	0.0273415254
2407	0.02734144343
2408	0.02734144095
2409	0.0273414322
2410	0.0273414317
2411	0.02734138859
2412	0.02734136239
2413	0.02734111729
2414	0.02734110524
2415	0.02734098405
2416	0.02734097347
2417	0.02734096022
2418	0.02734095114
2419	0.02734095007
2420	0.02732829024
2421	0.02732822932
2422	0.02732819089
2423	0.02732817231
2424	0.02732708803
2425	0.0273268665
2426	0.02732618896
2427	0.02732615017
2428	0.02732613444
2429	0.02732605685
2430	0.02732594697
2431	0.02732587297
2432	0.0273258537
2433	0.02732568319
2434	0.02732513352
2435	0.02732512423
2436	0.02732445533
2437	0.02732436857
2438	0.02732436857
2439	0.02732436306
2440	0.02732433129
2441	0.02732412119
2442	0.02732386667
2443	0.02732386448
2444	0.02732377483
2445	0.02732359989
2446	0.02732350904
2447	0.02732348385
2448	0.02732341659
2449	0.02731389915
2450	0.02731387297
2451	0.02731386678
2452	0.02731376133
2453	0.02731370712
2454	0.02731370044
2455	0.02731369886
2456	0.02731369389
2457	0.02731340929
2458	0.02731339024
2459	0.02731338843
2460	0.02731333665
2461	0.02731332519
2462	0.02731329666
2463	0.02731326411
2464	0.02731302147
2465	0.02731293605
2466	0.02731293592
2467	0.02731286246
2468	0.02731270012
2469	0.0273126916
2470	0.02731267972
2471	0.02731241202
2472	0.02731239812
2473	0.02731236336
2474	0.02730455037
2475	0.02730409949
2476	0.02730402302
2477	0.02730401479
2478	0.027304001
2479	0.0273039609
2480	0.02730395801
2481	0.02730394528
2482	0.02730392864
2483	0.0273039252
2484	0.02730389501
2485	0.02730280383
2486	0.02730258102
2487	0.02730253148
2488	0.02730253139
2489	0.02730245981
2490	0.0273024515
2491	0.02730225853
2492	0.02730221394
2493	0.02730214184
2494	0.02730191395
2495	0.02730189112
2496	0.02730181868
2497	0.02730160685
2498	0.02730157745
2499	0.02730151029
2500	0.02730148201
2501	0.02730146719
2502	0.02730143524
2503	0.02730143165
2504	0.02730109369
2505	0.02730102559
2506	0.02730099184
2507	0.02730099008
2508	0.02730098678
2509	0.02730098642
2510	0.02730097245
2511	0.0273007553
2512	0.02730065322
2513	0.02730059501
2514	0.0273004978
2515	0.02730043748
2516	0.02730043179
2517	0.02730016356
2518	0.02730009342
2519	0.02730006352
2520	0.0272999825
2521	0.02729993024
2522	0.02729992615
2523	0.02728479756
2524	0.0272847786
2525	0.02728472294
2526	0.02728452842
2527	0.02728448682
2528	0.02728448044
2529	0.02728444877
2530	0.02728443917
2531	0.02728440866
2532	0.02728433648
2533	0.02728428396
2534	0.02728427097
2535	0.02728426442
2536	0.02728417373
2537	0.0272841727
2538	0.02728412855
2539	0.02728412598
2540	0.02728411977
2541	0.02728409234
2542	0.02728407503
2543	0.02728406117
2544	0.02728401605
2545	0.02728398622
2546	0.02728389369
2547	0.02728378574
2548	0.02728374531
2549	0.02728374184
2550	0.02728364796
2551	0.02728363226
2552	0.02728360261
2553	0.02728347753
2554	0.02728344697
2555	0.02728341529
2556	0.02728336189
2557	0.02728307528
2558	0.02728305476
2559	0.02728301653
2560	0.02728299384
2561	0.02728299045
2562	0.02728298864
2563	0.02728297183
2564	0.02728293903
2565	0.02728293285
2566	0.02728290849
2567	0.02728288298
2568	0.0272828826
2569	0.02728286601
2570	0.02728282658
2571	0.02728282065
2572	0.02728268264
2573	0.02728263114
2574	0.02728261936
2575	0.02728261186
2576	0.02728206653
2577	0.02728192103
2578	0.02728186491
2579	0.0272818318
2580	0.02728183116
2581	0.02728180086
2582	0.02728179825
2583	0.02728170385
2584	0.02728169602
2585	0.02728168766
2586	0.02728168078
2587	0.02728163076
2588	0.02728114826
2589	0.02728112739
2590	0.02728086311
2591	0.02728083259
2592	0.02728079257
2593	0.02728078871
2594	0.02728074455
2595	0.02728068844
2596	0.02728068197
2597	0.0272805604
2598	0.0272805546
2599	0.02728047765
2600	0.02728024966
2601	0.02728024429
2602	0.02728021964
2603	0.02728020514
2604	0.02728020301
2605	0.02728016453
2606	0.02728016122
2607	0.02727995788
2608	0.02727995415
2609	0.02727985116
2610	0.02727977701
2611	0.02727974479
2612	0.02727971237
2613	0.02727965086
2614	0.02727961994
2615	0.0272796125
2616	0.02727961032
2617	0.0272793913
2618	0.02727936391
2619	0.02727935753
2620	0.02727923199
2621	0.02727918111
2622	0.02727883605
2623	0.02727882179
2624	0.02727877946
2625	0.02727876042
2626	0.02727872904
2627	0.02727872418
2628	0.02727869662
2629	0.02727855045
2630	0.02727842081
2631	0.0272784142
2632	0.02727841024
2633	0.02727839429
2634	0.02727838814
2635	0.02727828659
2636	0.0272782238
2637	0.02727816511
2638	0.02727810739
2639	0.02727805556
2640	0.02727800083
2641	0.02727799783
2642	0.02727797359
2643	0.02727795267
2644	0.02727792185
2645	0.02727787436
2646	0.02727785975
2647	0.02727782877
2648	0.02727782064
2649	0.02727771953
2650	0.02727771867
2651	0.02727747989
2652	0.02727746252
2653	0.02727742752
2654	0.02727527249
2655	0.02727517143
2656	0.02727516719
2657	0.02727511596
2658	0.0272751104
2659	0.02727502669
2660	0.02727498025
2661	0.02727497367
2662	0.02727493862
2663	0.02727493822
2664	0.02727491084
2665	0.02727484684
2666	0.02727483302
2667	0.02727469225
2668	0.02727409172
2669	0.02727396809
2670	0.02727385577
2671	0.02727323569
2672	0.02727315895
2673	0.02727304087
2674	0.02727292708
2675	0.02727283405
2676	0.02727279825
2677	0.02727246829
2678	0.02727246822
2679	0.02727246674
2680	0.02727221619
2681	0.0272720691
2682	0.02727204788
2683	0.02727204223
2684	0.02727179126
2685	0.02727175806
2686	0.02727172787
2687	0.02727168984
2688	0.02727167882
2689	0.02727154884
2690	0.02727069012
2691	0.02727054228
2692	0.02727053585
2693	0.02727047822
2694	0.02727045271
2695	0.02727030678
2696	0.02727025084
2697	0.02727024936
2698	0.02727020757
2699	0.02727016287
2700	0.02727016067
2701	0.02727014464
2702	0.02727008392
2703	0.02727006616
2704	0.02727003334
2705	0.02727002172
2706	0.0272699253
2707	0.02726972716
2708	0.02726971553
2709	0.02726969211
2710	0.02726966854
2711	0.02726963349
2712	0.02726961224
2713	0.02726531171
2714	0.02726517233
2715	0.0272651288
2716	0.02726502515
2717	0.02726500177
2718	0.02726497683
2719	0.02726494443
2720	0.02726491923
2721	0.02726489803
2722	0.02726485666
2723	0.02726484203
2724	0.0272648188
2725	0.02726126795
2726	0.02726102837
2727	0.02726062805
2728	0.02726058147
2729	0.02726055469
2730	0.02726039247
2731	0.02726037868
2732	0.02726037762
2733	0.02726026467
2734	0.02726023575
2735	0.02726018968
2736	0.02726017806
2737	0.02726013051
2738	0.02726011494
2739	0.02726010119
2740	0.02726007534
2741	0.02725982262
2742	0.02725978731
2743	0.02725974133
2744	0.02725970715
2745	0.02725924392
2746	0.02725909137
2747	0.02725907268
2748	0.02725906641
2749	0.02725902625
2750	0.02725902384
2751	0.02725895763
2752	0.02725880639
2753	0.02725879668
2754	0.02725878732
2755	0.02725878151
2756	0.02725874218
2757	0.02725870328
2758	0.02725867424
2759	0.02725866283
2760	0.02725862354
2761	0.0272583549
2762	0.02725832227
2763	0.02725828339
2764	0.02725823907
2765	0.02725814164
2766	0.02725809401
2767	0.02725787908
2768	0.02725787133
2769	0.0272578662
2770	0.02725785264
2771	0.02725784556
2772	0.02725782782
2773	0.02725781046
2774	0.02725548515
2775	0.02725544302
2776	0.02725542673
2777	0.02725534134
2778	0.0272553356
2779	0.02725529382
2780	0.02725529359
2781	0.02725524619
2782	0.02725514094
2783	0.0272551289
2784	0.0272551082
2785	0.02725507202
2786	0.02725494898
2787	0.02725494684
2788	0.02725489269
2789	0.02725487692
2790	0.02725486855
2791	0.02725486253
2792	0.02725483775
2793	0.02725435772
2794	0.02725433293
2795	0.02725426152
2796	0.02725284696
2797	0.0272528315
2798	0.02725282048
2799	0.02725278765
2800	0.02725273385
2801	0.02725256102
2802	0.02725255991
2803	0.02725234182
2804	0.02725233372
2805	0.02725233372
2806	0.02725109877
2807	0.02725068462
2808	0.02725066211
2809	0.0272506589
2810	0.02725065869
2811	0.02725064859
2812	0.02725062209
2813	0.02725061131
2814	0.02724863734
2815	0.0272385266
2816	0.0272384657
2817	0.02723841576
2818	0.02723601603
2819	0.02723588504
2820	0.02723583466
2821	0.02723583092
2822	0.02723581743
2823	0.02723579509
2824	0.02723579101
2825	0.02723577715
2826	0.02723575554
2827	0.02723575443
2828	0.02723502492
2829	0.0272348987
2830	0.02723487879
2831	0.02723404939
2832	0.0272333726
2833	0.02723326566
2834	0.02723325327
2835	0.02723322735
2836	0.02723320718
2837	0.02723302645
2838	0.02723301096
2839	0.02723299935
2840	0.02723291789
2841	0.02723279547
2842	0.02723277248
2843	0.0272327487
2844	0.02723268855
2845	0.02723257239
2846	0.02723256644
2847	0.0272324767
2848	0.0272324709
2849	0.02723230656
2850	0.02723179758
2851	0.02723178047
2852	0.0272317693
2853	0.02723174773
2854	0.0272316069
2855	0.02722071569
2856	0.02722053404
2857	0.02722050518
2858	0.02722036756
2859	0.02722006164
2860	0.0272200315
2861	0.02722003024
2862	0.02721997967
2863	0.02721995943
2864	0.02721984159
2865	0.02721981977
2866	0.02721979858
2867	0.02721969095
2868	0.02721968096
2869	0.0272194413
2870	0.02721939232
2871	0.02721938244
2872	0.02721930653
2873	0.02721924604
2874	0.0272192112
2875	0.02721915263
2876	0.0272191147
2877	0.02721906073
2878	0.02721889691
2879	0.02721888634
2880	0.02721873858
2881	0.02721827776
2882	0.02721821879
2883	0.02721819739
2884	0.02721819615
2885	0.02721811152
2886	0.02721802281
2887	0.0272177576
2888	0.02721775105
2889	0.02721771789
2890	0.02721771174
2891	0.02721769688
2892	0.02721767928
2893	0.0272176373
2894	0.0272175963
2895	0.02721739953
2896	0.02721738853
2897	0.02721734512
2898	0.02721733045
